,출발지 행정동,월,주,요일,평균배차시간(초)
36658,안심3동,12,52,5,1182.090909090909
36659,안심4동,1,1,0,1336.4117647058824
36660,안심4동,1,1,1,703.2631578947369
36661,안심4동,1,1,2,827.5625
36662,안심4동,1,1,3,738.2352941176471
36663,안심4동,1,1,4,885.4285714285714
36664,안심4동,1,1,5,816.3
36665,안심4동,1,1,6,828.8181818181819
36666,안심4동,1,2,0,1176.157894736842
36667,안심4동,1,2,1,1009.0
36668,안심4동,1,2,2,941.6153846153846
36669,안심4동,1,2,3,1060.6666666666667
36670,안심4동,1,2,4,1069.235294117647
36671,안심4동,1,2,5,329.8333333333333
36672,안심4동,1,2,6,968.0
36673,안심4동,1,3,0,941.1333333333333
36674,안심4동,1,3,1,703.8333333333334
36675,안심4동,1,3,2,846.304347826087
36676,안심4동,1,3,3,1152.111111111111
36677,안심4동,1,3,4,930.3125
36678,안심4동,1,3,5,742.2857142857143
36679,안심4동,1,3,6,1106.5555555555557
36680,안심4동,1,4,0,844.15
36681,안심4동,1,4,1,677.8
36682,안심4동,1,4,2,870.2
36683,안심4동,1,4,3,857.1
36684,안심4동,1,4,4,690.9473684210526
36685,안심4동,1,4,5,588.6923076923077
36686,안심4동,1,4,6,504.72727272727275
36687,안심4동,1,5,0,474.8
36688,안심4동,1,52,5,774.2857142857143
36689,안심4동,1,52,6,665.4545454545455
36690,안심4동,2,5,1,625.3333333333334
36691,안심4동,2,5,2,508.2857142857143
36692,안심4동,2,5,3,797.1111111111111
36693,안심4동,2,5,4,865.4
36694,안심4동,2,5,5,582.8333333333334
36695,안심4동,2,5,6,573.8333333333334
36696,안심4동,2,6,0,603.5
36697,안심4동,2,6,1,928.65
36698,안심4동,2,6,2,642.375
36699,안심4동,2,6,3,1177.909090909091
36700,안심4동,2,6,4,707.4444444444445
36701,안심4동,2,6,5,580.8333333333334
36702,안심4동,2,6,6,619.6666666666666
36703,안심4동,2,7,0,712.1739130434783
36704,안심4동,2,7,1,1297.2727272727273
36705,안심4동,2,7,2,925.4782608695652
36706,안심4동,2,7,3,1244.5
36707,안심4동,2,7,4,591.0909090909091
36708,안심4동,2,7,5,941.0833333333334
36709,안심4동,2,7,6,569.4444444444445
36710,안심4동,2,8,0,695.0384615384615
36711,안심4동,2,8,1,1144.5
36712,안심4동,2,8,2,776.1176470588235
36713,안심4동,2,8,3,626.75
36714,안심4동,2,8,4,924.0
36715,안심4동,2,8,5,1135.0833333333333
36716,안심4동,2,8,6,863.3333333333334
36717,안심4동,2,9,0,825.8
36718,안심4동,3,9,1,598.7142857142857
36719,안심4동,3,9,2,715.7272727272727
36720,안심4동,3,9,3,1097.8
36721,안심4동,3,9,4,723.9642857142857
36722,안심4동,3,9,5,372.42857142857144
36723,안심4동,3,9,6,507.85714285714283
36724,안심4동,3,10,0,572.5185185185185
36725,안심4동,3,10,1,645.7619047619048
36726,안심4동,3,10,2,924.4705882352941
36727,안심4동,3,10,3,992.5
36728,안심4동,3,10,4,598.8947368421053
36729,안심4동,3,10,5,577.75
36730,안심4동,3,10,6,1237.0
36731,안심4동,3,11,0,898.3333333333334
36732,안심4동,3,11,1,692.5925925925926
36733,안심4동,3,11,2,950.0
36734,안심4동,3,11,3,976.5416666666666
36735,안심4동,3,11,4,1008.3809523809524
36736,안심4동,3,11,5,742.0
36737,안심4동,3,11,6,600.9090909090909
36738,안심4동,3,12,0,686.0357142857143
36739,안심4동,3,12,1,825.3461538461538
36740,안심4동,3,12,2,688.1739130434783
36741,안심4동,3,12,3,845.7777777777778
36742,안심4동,3,12,4,980.44
36743,안심4동,3,12,5,646.2307692307693
36744,안심4동,3,12,6,902.5
36745,안심4동,3,13,0,711.6451612903226
36746,안심4동,3,13,1,514.6470588235294
36747,안심4동,3,13,2,868.7333333333333
36748,안심4동,3,13,3,1403.0
36749,안심4동,4,13,4,743.8260869565217
36750,안심4동,4,13,5,603.2727272727273
36751,안심4동,4,13,6,622.2
36752,안심4동,4,14,0,663.3461538461538
36753,안심4동,4,14,1,1143.2142857142858
36754,안심4동,4,14,2,766.0
36755,안심4동,4,14,3,1044.7
36756,안심4동,4,14,4,1089.7241379310344
36757,안심4동,4,14,5,771.8
36758,안심4동,4,14,6,851.2
36759,안심4동,4,15,0,986.9545454545455
36760,안심4동,4,15,1,791.1
36761,안심4동,4,15,2,711.8636363636364
36762,안심4동,4,15,3,1316.9354838709678
36763,안심4동,4,15,4,904.6785714285714
36764,안심4동,4,15,5,995.7222222222222
36765,안심4동,4,15,6,751.2727272727273
36766,안심4동,4,16,0,797.7307692307693
36767,안심4동,4,16,1,802.5925925925926
36768,안심4동,4,16,2,874.4642857142857
36769,안심4동,4,16,3,1373.0
36770,안심4동,4,16,4,971.3076923076923
36771,안심4동,4,16,5,871.8461538461538
36772,안심4동,4,16,6,912.2666666666667
36773,안심4동,4,17,0,924.3714285714286
36774,안심4동,4,17,1,1105.25
36775,안심4동,4,17,2,1339.8695652173913
36776,안심4동,4,17,3,1389.75
36777,안심4동,4,17,4,1249.4137931034484
36778,안심4동,4,17,5,844.4545454545455
36779,안심4동,5,17,6,826.3571428571429
36780,안심4동,5,18,0,669.4782608695652
36781,안심4동,5,18,1,1015.32
36782,안심4동,5,18,2,1214.0
36783,안심4동,5,18,3,998.125
36784,안심4동,5,18,4,1002.2
36785,안심4동,5,18,5,1085.5
36786,안심4동,5,18,6,991.3333333333334
36787,안심4동,5,19,0,1037.4545454545455
36788,안심4동,5,19,1,1519.103448275862
36789,안심4동,5,19,2,982.4782608695652
36790,안심4동,5,19,3,1175.7142857142858
36791,안심4동,5,19,4,1055.625
36792,안심4동,5,19,5,783.1333333333333
36793,안심4동,5,19,6,798.4615384615385
36794,안심4동,5,20,0,1336.24
36795,안심4동,5,20,1,1109.9166666666667
36796,안심4동,5,20,2,960.5833333333334
36797,안심4동,5,20,3,1389.4
36798,안심4동,5,20,4,948.1724137931035
36799,안심4동,5,20,5,1101.25
36800,안심4동,5,20,6,1174.5
36801,안심4동,5,21,0,1439.375
36802,안심4동,5,21,1,978.9230769230769
36803,안심4동,5,21,2,1126.7575757575758
36804,안심4동,5,21,3,1298.52
36805,안심4동,5,21,4,1383.6521739130435
36806,안심4동,5,21,5,554.1428571428571
36807,안심4동,5,21,6,1075.7142857142858
36808,안심4동,5,22,0,1134.0833333333333
36809,안심4동,5,22,1,1325.9166666666667
36810,안심4동,6,22,2,912.7857142857143
36811,안심4동,6,22,3,892.8214285714286
36812,안심4동,6,22,4,1209.1785714285713
36813,안심4동,6,22,5,776.1875
36814,안심4동,6,22,6,1047.2857142857142
36815,안심4동,6,23,0,988.2857142857143
36816,안심4동,6,23,1,1886.5454545454545
36817,안심4동,6,23,2,1373.75
36818,안심4동,6,23,3,809.6521739130435
36819,안심4동,6,23,4,831.1212121212121
36820,안심4동,6,23,5,1308.5
36821,안심4동,6,23,6,1667.6363636363637
36822,안심4동,6,24,0,1496.65625
36823,안심4동,6,24,1,1346.24
36824,안심4동,6,24,2,920.9565217391304
36825,안심4동,6,24,3,1199.4285714285713
36826,안심4동,6,24,4,771.8076923076923
36827,안심4동,6,24,5,980.5
36828,안심4동,6,24,6,987.0625
36829,안심4동,6,25,0,1051.8333333333333
36830,안심4동,6,25,1,882.21875
36831,안심4동,6,25,2,1408.6
36832,안심4동,6,25,3,1968.2
36833,안심4동,6,25,4,1033.939393939394
36834,안심4동,6,25,5,795.2857142857143
36835,안심4동,6,25,6,820.5
36836,안심4동,6,26,0,936.28125
36837,안심4동,6,26,1,1244.2222222222222
36838,안심4동,6,26,2,1047.3478260869565
36839,안심4동,6,26,3,1298.1052631578948
36840,안심4동,7,26,4,1228.84
36841,안심4동,7,26,5,807.9
36842,안심4동,7,26,6,606.0
36843,안심4동,7,27,0,1697.44
36844,안심4동,7,27,1,1218.076923076923
36845,안심4동,7,27,2,567.84
36846,안심4동,7,27,3,1787.28
36847,안심4동,7,27,4,802.0857142857143
36848,안심4동,7,27,5,775.7
36849,안심4동,7,27,6,623.75
36850,안심4동,7,28,0,1153.6176470588234
36851,안심4동,7,28,1,1475.8
36852,안심4동,7,28,2,1277.8214285714287
36853,안심4동,7,28,3,1615.892857142857
36854,안심4동,7,28,4,1000.9090909090909
36855,안심4동,7,28,5,653.75
36856,안심4동,7,28,6,735.7272727272727
36857,안심4동,7,29,0,1119.7333333333333
36858,안심4동,7,29,1,966.0571428571428
36859,안심4동,7,29,2,1805.6153846153845
36860,안심4동,7,29,3,932.2424242424242
36861,안심4동,7,29,4,673.2068965517242
36862,안심4동,7,29,5,1199.2142857142858
36863,안심4동,7,29,6,1064.3333333333333
36864,안심4동,7,30,0,908.9375
36865,안심4동,7,30,1,1314.4074074074074
36866,안심4동,7,30,2,1454.9615384615386
36867,안심4동,7,30,3,1268.7407407407406
36868,안심4동,7,30,4,1050.878787878788
36869,안심4동,7,30,5,803.3
36870,안심4동,7,30,6,1160.5
36871,안심4동,8,31,0,1458.25
36872,안심4동,8,31,1,716.1111111111111
36873,안심4동,8,31,2,833.5294117647059
36874,안심4동,8,31,3,864.5
36875,안심4동,8,31,4,875.05
36876,안심4동,8,31,5,575.0
36877,안심4동,8,31,6,939.5
36878,안심4동,8,32,0,970.56
36879,안심4동,8,32,1,694.6
36880,안심4동,8,32,2,810.35
36881,안심4동,8,32,3,757.4090909090909
36882,안심4동,8,32,4,1034.923076923077
36883,안심4동,8,32,5,838.4444444444445
36884,안심4동,8,32,6,1013.9
36885,안심4동,8,33,0,752.2857142857143
36886,안심4동,8,33,1,624.6
36887,안심4동,8,33,2,684.6071428571429
36888,안심4동,8,33,3,726.3529411764706
36889,안심4동,8,33,4,774.8888888888889
36890,안심4동,8,33,5,826.7857142857143
36891,안심4동,8,33,6,948.5714285714286
36892,안심4동,8,34,0,807.53125
36893,안심4동,8,34,1,861.8636363636364
36894,안심4동,8,34,2,1255.3
36895,안심4동,8,34,3,784.9090909090909
36896,안심4동,8,34,4,1082.1176470588234
36897,안심4동,8,34,5,850.375
36898,안심4동,8,34,6,1339.375
36899,안심4동,8,35,0,1479.2
36900,안심4동,8,35,1,868.0
36901,안심4동,8,35,2,751.0
36902,안심4동,9,35,3,1621.8333333333333
36903,안심4동,9,35,4,940.0384615384615
36904,안심4동,9,35,5,995.4545454545455
36905,안심4동,9,35,6,869.2
36906,안심4동,9,36,0,1466.6470588235295
36907,안심4동,9,36,1,881.7
36908,안심4동,9,36,2,1128.5714285714287
36909,안심4동,9,36,3,1389.3478260869565
36910,안심4동,9,36,4,1106.25
36911,안심4동,9,36,5,563.3333333333334
36912,안심4동,9,36,6,1307.6
36913,안심4동,9,37,0,1305.8333333333333
36914,안심4동,9,37,1,906.0
36915,안심4동,9,37,2,1241.4
36916,안심4동,9,37,3,881.8518518518518
36917,안심4동,9,37,4,635.0434782608696
36918,안심4동,9,37,5,1362.4
36919,안심4동,9,37,6,1469.4166666666667
36920,안심4동,9,38,0,940.7142857142857
36921,안심4동,9,38,1,868.7777777777778
36922,안심4동,9,38,2,1137.2
36923,안심4동,9,38,3,1165.1923076923076
36924,안심4동,9,38,4,906.2333333333333
36925,안심4동,9,38,5,842.75
36926,안심4동,9,38,6,1093.9
36927,안심4동,9,39,0,600.0833333333334
36928,안심4동,9,39,1,764.0
36929,안심4동,9,39,2,1077.904761904762
36930,안심4동,9,39,3,1330.0
36931,안심4동,9,39,4,941.0689655172414
36932,안심4동,10,39,5,814.9411764705883
36933,안심4동,10,39,6,635.4285714285714
36934,안심4동,10,40,0,920.5
36935,안심4동,10,40,1,1065.3333333333333
36936,안심4동,10,40,2,1093.3333333333333
36937,안심4동,10,40,3,1314.5416666666667
36938,안심4동,10,40,4,979.9
36939,안심4동,10,40,5,643.7777777777778
36940,안심4동,10,40,6,1341.5
36941,안심4동,10,41,0,880.125
36942,안심4동,10,41,1,937.6111111111111
36943,안심4동,10,41,2,791.6296296296297
36944,안심4동,10,41,3,946.2352941176471
36945,안심4동,10,41,4,1074.5882352941176
36946,안심4동,10,41,5,964.55
36947,안심4동,10,41,6,1385.125
36948,안심4동,10,42,0,1254.6470588235295
36949,안심4동,10,42,1,751.48
36950,안심4동,10,42,2,1031.7916666666667
36951,안심4동,10,42,3,1196.4074074074074
36952,안심4동,10,42,4,1070.2727272727273
36953,안심4동,10,42,5,1105.8
36954,안심4동,10,42,6,882.5
36955,안심4동,10,43,0,1106.2962962962963
36956,안심4동,10,43,1,695.3214285714286
36957,안심4동,10,43,2,932.3181818181819
36958,안심4동,10,43,3,1257.2307692307693
36959,안심4동,10,43,4,1153.5172413793102
36960,안심4동,10,43,5,736.4736842105264
36961,안심4동,10,43,6,1100.909090909091
36962,안심4동,10,44,0,1572.4666666666667
36963,안심4동,11,44,1,893.5
36964,안심4동,11,44,2,894.1428571428571
36965,안심4동,11,44,3,1132.8461538461538
36966,안심4동,11,44,4,1017.6206896551724
36967,안심4동,11,44,5,888.0625
36968,안심4동,11,44,6,868.2222222222222
36969,안심4동,11,45,0,1240.9
36970,안심4동,11,45,1,661.8214285714286
36971,안심4동,11,45,2,907.2962962962963
36972,안심4동,11,45,3,653.1
36973,안심4동,11,45,4,932.5925925925926
36974,안심4동,11,45,5,687.3333333333334
36975,안심4동,11,45,6,926.8
36976,안심4동,11,46,0,1157.0
36977,안심4동,11,46,1,839.0645161290323
36978,안심4동,11,46,2,664.7857142857143
36979,안심4동,11,46,3,574.4090909090909
36980,안심4동,11,46,4,1093.9565217391305
36981,안심4동,11,46,5,727.5555555555555
36982,안심4동,11,46,6,1434.909090909091
36983,안심4동,11,47,0,994.8461538461538
36984,안심4동,11,47,1,1069.1875
36985,안심4동,11,47,2,884.925925925926
36986,안심4동,11,47,3,1146.8529411764705
36987,안심4동,11,47,4,1029.7837837837837
36988,안심4동,11,47,5,614.9444444444445
36989,안심4동,11,47,6,664.5555555555555
36990,안심4동,11,48,0,998.1904761904761
36991,안심4동,11,48,1,932.2413793103449
36992,안심4동,11,48,2,776.4230769230769
36993,안심4동,12,48,3,807.2962962962963
36994,안심4동,12,48,4,862.2
36995,안심4동,12,48,5,730.65
36996,안심4동,12,48,6,684.2857142857143
36997,안심4동,12,49,0,657.25
36998,안심4동,12,49,1,681.8181818181819
36999,안심4동,12,49,2,815.6153846153846
37000,안심4동,12,49,3,799.1142857142858
37001,안심4동,12,49,4,718.0975609756098
37002,안심4동,12,49,5,843.7222222222222
37003,안심4동,12,49,6,870.375
37004,안심4동,12,50,0,705.7906976744187
37005,안심4동,12,50,1,708.25
37006,안심4동,12,50,2,856.3939393939394
37007,안심4동,12,50,3,598.1176470588235
37008,안심4동,12,50,4,888.1034482758621
37009,안심4동,12,50,5,499.9375
37010,안심4동,12,50,6,846.5
37011,안심4동,12,51,0,572.8947368421053
37012,안심4동,12,51,1,727.3157894736842
37013,안심4동,12,51,2,1058.2941176470588
37014,안심4동,12,51,3,922.7352941176471
37015,안심4동,12,51,4,576.8181818181819
37016,안심4동,12,51,5,578.6470588235294
37017,안심4동,12,51,6,1232.8
37018,안심4동,12,52,0,673.3333333333334
37019,안심4동,12,52,1,716.0454545454545
37020,안심4동,12,52,2,738.0
37021,안심4동,12,52,3,677.6071428571429
37022,안심4동,12,52,4,955.1052631578947
37023,안심4동,12,52,5,460.0
37024,연호리,8,33,4,1757.0
37025,옥포읍,1,1,0,2053.6666666666665
37026,옥포읍,1,1,1,1063.7037037037037
37027,옥포읍,1,1,2,989.375
37028,옥포읍,1,1,3,1906.3181818181818
37029,옥포읍,1,1,4,1170.76
37030,옥포읍,1,1,5,775.8095238095239
37031,옥포읍,1,1,6,1585.909090909091
37032,옥포읍,1,2,0,1648.9333333333334
37033,옥포읍,1,2,1,1171.5416666666667
37034,옥포읍,1,2,2,1095.2631578947369
37035,옥포읍,1,2,3,1502.55
37036,옥포읍,1,2,4,1217.85
37037,옥포읍,1,2,5,1169.0526315789473
37038,옥포읍,1,2,6,2198.0
37039,옥포읍,1,3,0,1060.6470588235295
37040,옥포읍,1,3,1,1143.0416666666667
37041,옥포읍,1,3,2,1254.0
37042,옥포읍,1,3,3,1954.2272727272727
37043,옥포읍,1,3,4,1073.423076923077
37044,옥포읍,1,3,5,1663.7083333333333
37045,옥포읍,1,3,6,1505.2307692307693
37046,옥포읍,1,4,0,1366.952380952381
37047,옥포읍,1,4,1,1004.4615384615385
37048,옥포읍,1,4,2,1164.3529411764705
37049,옥포읍,1,4,3,1868.578947368421
37050,옥포읍,1,4,4,1072.2692307692307
37051,옥포읍,1,4,5,862.9
37052,옥포읍,1,4,6,1180.7272727272727
37053,옥포읍,1,5,0,863.4285714285714
37054,옥포읍,1,52,5,1416.3636363636363
37055,옥포읍,1,52,6,1084.5555555555557
37056,옥포읍,2,5,1,961.9333333333333
37057,옥포읍,2,5,2,706.6923076923077
37058,옥포읍,2,5,3,864.2380952380952
37059,옥포읍,2,5,4,928.9090909090909
37060,옥포읍,2,5,5,597.5555555555555
37061,옥포읍,2,5,6,700.75
37062,옥포읍,2,6,0,1039.375
37063,옥포읍,2,6,1,875.952380952381
37064,옥포읍,2,6,2,695.2857142857143
37065,옥포읍,2,6,3,1507.909090909091
37066,옥포읍,2,6,4,920.5555555555555
37067,옥포읍,2,6,5,581.421052631579
37068,옥포읍,2,6,6,752.4375
37069,옥포읍,2,7,0,1490.2727272727273
37070,옥포읍,2,7,1,894.2857142857143
37071,옥포읍,2,7,2,694.0454545454545
37072,옥포읍,2,7,3,894.1052631578947
37073,옥포읍,2,7,4,679.5384615384615
37074,옥포읍,2,7,5,812.0769230769231
37075,옥포읍,2,7,6,1347.7777777777778
37076,옥포읍,2,8,0,1018.7058823529412
37077,옥포읍,2,8,1,948.8666666666667
37078,옥포읍,2,8,2,729.125
37079,옥포읍,2,8,3,1006.95
37080,옥포읍,2,8,4,958.3448275862069
37081,옥포읍,2,8,5,976.1
37082,옥포읍,2,8,6,1179.7142857142858
37083,옥포읍,2,9,0,715.4583333333334
37084,옥포읍,3,9,1,419.84615384615387
37085,옥포읍,3,9,2,848.5454545454545
37086,옥포읍,3,9,3,1425.5714285714287
37087,옥포읍,3,9,4,1114.84
37088,옥포읍,3,9,5,799.1052631578947
37089,옥포읍,3,9,6,838.8571428571429
37090,옥포읍,3,10,0,1423.2857142857142
37091,옥포읍,3,10,1,651.5238095238095
37092,옥포읍,3,10,2,971.5294117647059
37093,옥포읍,3,10,3,1128.88
37094,옥포읍,3,10,4,1079.3793103448277
37095,옥포읍,3,10,5,806.5357142857143
37096,옥포읍,3,10,6,696.3333333333334
37097,옥포읍,3,11,0,1335.3333333333333
37098,옥포읍,3,11,1,960.8620689655172
37099,옥포읍,3,11,2,1239.72
37100,옥포읍,3,11,3,807.3181818181819
37101,옥포읍,3,11,4,942.2222222222222
37102,옥포읍,3,11,5,896.4736842105264
37103,옥포읍,3,11,6,1093.0
37104,옥포읍,3,12,0,962.8571428571429
37105,옥포읍,3,12,1,802.0416666666666
37106,옥포읍,3,12,2,873.6666666666666
37107,옥포읍,3,12,3,1361.4285714285713
37108,옥포읍,3,12,4,971.2380952380952
37109,옥포읍,3,12,5,1180.0
37110,옥포읍,3,12,6,931.25
37111,옥포읍,3,13,0,1696.5416666666667
37112,옥포읍,3,13,1,1107.2142857142858
37113,옥포읍,3,13,2,1110.5
37114,옥포읍,3,13,3,1768.24
37115,옥포읍,4,13,4,1230.3076923076924
37116,옥포읍,4,13,5,996.1875
37117,옥포읍,4,13,6,1290.409090909091
37118,옥포읍,4,14,0,1527.8
37119,옥포읍,4,14,1,1021.0344827586207
37120,옥포읍,4,14,2,1448.892857142857
37121,옥포읍,4,14,3,2057.3076923076924
37122,옥포읍,4,14,4,1200.9117647058824
37123,옥포읍,4,14,5,1222.4
37124,옥포읍,4,14,6,1624.25
37125,옥포읍,4,15,0,1747.5
37126,옥포읍,4,15,1,1386.0
37127,옥포읍,4,15,2,1499.0416666666667
37128,옥포읍,4,15,3,1694.04
37129,옥포읍,4,15,4,1303.6296296296296
37130,옥포읍,4,15,5,1197.4347826086957
37131,옥포읍,4,15,6,1257.2307692307693
37132,옥포읍,4,16,0,839.9473684210526
37133,옥포읍,4,16,1,934.16
37134,옥포읍,4,16,2,1053.0
37135,옥포읍,4,16,3,1596.1153846153845
37136,옥포읍,4,16,4,1194.5714285714287
37137,옥포읍,4,16,5,1052.0
37138,옥포읍,4,16,6,2035.6875
37139,옥포읍,4,17,0,1229.892857142857
37140,옥포읍,4,17,1,1407.8695652173913
37141,옥포읍,4,17,2,2049.964285714286
37142,옥포읍,4,17,3,1649.375
37143,옥포읍,4,17,4,1286.96
37144,옥포읍,4,17,5,1118.2380952380952
37145,옥포읍,5,17,6,1518.5
37146,옥포읍,5,18,0,1603.969696969697
37147,옥포읍,5,18,1,904.9583333333334
37148,옥포읍,5,18,2,1139.2962962962963
37149,옥포읍,5,18,3,948.15
37150,옥포읍,5,18,4,1008.6896551724138
37151,옥포읍,5,18,5,1041.0
37152,옥포읍,5,18,6,2011.357142857143
37153,옥포읍,5,19,0,1448.7142857142858
37154,옥포읍,5,19,1,946.5
37155,옥포읍,5,19,2,967.5333333333333
37156,옥포읍,5,19,3,1529.1666666666667
37157,옥포읍,5,19,4,1009.8888888888889
37158,옥포읍,5,19,5,1000.24
37159,옥포읍,5,19,6,975.0
37160,옥포읍,5,20,0,1136.6
37161,옥포읍,5,20,1,1225.1739130434783
37162,옥포읍,5,20,2,1723.21875
37163,옥포읍,5,20,3,1811.357142857143
37164,옥포읍,5,20,4,930.2333333333333
37165,옥포읍,5,20,5,1513.4347826086957
37166,옥포읍,5,20,6,1244.8
37167,옥포읍,5,21,0,959.0333333333333
37168,옥포읍,5,21,1,1010.4
37169,옥포읍,5,21,2,1300.5925925925926
37170,옥포읍,5,21,3,1444.076923076923
37171,옥포읍,5,21,4,1438.304347826087
37172,옥포읍,5,21,5,1521.5
37173,옥포읍,5,21,6,1538.3333333333333
37174,옥포읍,5,22,0,1409.2
37175,옥포읍,5,22,1,1319.6923076923076
37176,옥포읍,6,22,2,1195.8636363636363
37177,옥포읍,6,22,3,1424.15
37178,옥포읍,6,22,4,1506.4782608695652
37179,옥포읍,6,22,5,911.65
37180,옥포읍,6,22,6,1689.5555555555557
37181,옥포읍,6,23,0,1138.25
37182,옥포읍,6,23,1,1511.5
37183,옥포읍,6,23,2,1474.9375
37184,옥포읍,6,23,3,1595.28125
37185,옥포읍,6,23,4,1571.15
37186,옥포읍,6,23,5,1189.875
37187,옥포읍,6,23,6,1571.7777777777778
37188,옥포읍,6,24,0,1288.0
37189,옥포읍,6,24,1,1361.5151515151515
37190,옥포읍,6,24,2,1643.090909090909
37191,옥포읍,6,24,3,1441.5185185185185
37192,옥포읍,6,24,4,1346.8
37193,옥포읍,6,24,5,1762.2380952380952
37194,옥포읍,6,24,6,1609.888888888889
37195,옥포읍,6,25,0,1668.235294117647
37196,옥포읍,6,25,1,1262.2
37197,옥포읍,6,25,2,1384.0333333333333
37198,옥포읍,6,25,3,1676.52
37199,옥포읍,6,25,4,1299.9354838709678
37200,옥포읍,6,25,5,1362.0
37201,옥포읍,6,25,6,2080.3333333333335
37202,옥포읍,6,26,0,1086.923076923077
37203,옥포읍,6,26,1,1434.0869565217392
37204,옥포읍,6,26,2,2162.75
37205,옥포읍,6,26,3,2159.3214285714284
37206,옥포읍,7,26,4,1660.0
37207,옥포읍,7,26,5,1059.4814814814815
37208,옥포읍,7,26,6,1267.375
37209,옥포읍,7,27,0,1834.9166666666667
37210,옥포읍,7,27,1,1159.0
37211,옥포읍,7,27,2,1226.861111111111
37212,옥포읍,7,27,3,1321.6774193548388
37213,옥포읍,7,27,4,1556.875
37214,옥포읍,7,27,5,1043.6190476190477
37215,옥포읍,7,27,6,907.8333333333334
37216,옥포읍,7,28,0,1723.7857142857142
37217,옥포읍,7,28,1,1454.741935483871
37218,옥포읍,7,28,2,1280.875
37219,옥포읍,7,28,3,1545.8181818181818
37220,옥포읍,7,28,4,1477.107142857143
37221,옥포읍,7,28,5,1448.888888888889
37222,옥포읍,7,28,6,1303.2777777777778
37223,옥포읍,7,29,0,1361.857142857143
37224,옥포읍,7,29,1,1383.5454545454545
37225,옥포읍,7,29,2,1586.4545454545455
37226,옥포읍,7,29,3,1409.8846153846155
37227,옥포읍,7,29,4,1248.5
37228,옥포읍,7,29,5,1452.7619047619048
37229,옥포읍,7,29,6,2150.6666666666665
37230,옥포읍,7,30,0,1048.8666666666666
37231,옥포읍,7,30,1,1584.44
37232,옥포읍,7,30,2,1835.8
37233,옥포읍,7,30,3,1484.7241379310344
37234,옥포읍,7,30,4,913.8484848484849
37235,옥포읍,7,30,5,1077.4782608695652
37236,옥포읍,7,30,6,1731.9166666666667
37237,옥포읍,8,31,0,1398.4
37238,옥포읍,8,31,1,1008.4
37239,옥포읍,8,31,2,1080.9285714285713
37240,옥포읍,8,31,3,1947.35
37241,옥포읍,8,31,4,1166.88
37242,옥포읍,8,31,5,797.15
37243,옥포읍,8,31,6,1211.0
37244,옥포읍,8,32,0,1006.3157894736842
37245,옥포읍,8,32,1,1383.4074074074074
37246,옥포읍,8,32,2,1494.888888888889
37247,옥포읍,8,32,3,1264.608695652174
37248,옥포읍,8,32,4,1186.0
37249,옥포읍,8,32,5,846.8571428571429
37250,옥포읍,8,32,6,1464.9333333333334
37251,옥포읍,8,33,0,1102.5
37252,옥포읍,8,33,1,1066.9583333333333
37253,옥포읍,8,33,2,1345.8620689655172
37254,옥포읍,8,33,3,1787.375
37255,옥포읍,8,33,4,1460.0
37256,옥포읍,8,33,5,1172.6666666666667
37257,옥포읍,8,33,6,1377.7826086956522
37258,옥포읍,8,34,0,1096.2
37259,옥포읍,8,34,1,1224.896551724138
37260,옥포읍,8,34,2,1289.16
37261,옥포읍,8,34,3,1474.409090909091
37262,옥포읍,8,34,4,1271.9583333333333
37263,옥포읍,8,34,5,1158.888888888889
37264,옥포읍,8,34,6,1569.2222222222222
37265,옥포읍,8,35,0,2049.8260869565215
37266,옥포읍,8,35,1,1330.2173913043478
37267,옥포읍,8,35,2,1599.5416666666667
37268,옥포읍,9,35,3,1490.7941176470588
37269,옥포읍,9,35,4,1232.047619047619
37270,옥포읍,9,35,5,853.8928571428571
37271,옥포읍,9,35,6,845.8888888888889
37272,옥포읍,9,36,0,1462.0555555555557
37273,옥포읍,9,36,1,1003.8947368421053
37274,옥포읍,9,36,2,1729.0967741935483
37275,옥포읍,9,36,3,1600.695652173913
37276,옥포읍,9,36,4,1060.6470588235295
37277,옥포읍,9,36,5,903.8461538461538
37278,옥포읍,9,36,6,902.875
37279,옥포읍,9,37,0,908.9411764705883
37280,옥포읍,9,37,1,886.32
37281,옥포읍,9,37,2,912.36
37282,옥포읍,9,37,3,1468.5217391304348
37283,옥포읍,9,37,4,1009.24
37284,옥포읍,9,37,5,1023.7142857142857
37285,옥포읍,9,37,6,1309.888888888889
37286,옥포읍,9,38,0,1534.6666666666667
37287,옥포읍,9,38,1,1309.3125
37288,옥포읍,9,38,2,1673.5757575757575
37289,옥포읍,9,38,3,1177.967741935484
37290,옥포읍,9,38,4,1392.2424242424242
37291,옥포읍,9,38,5,1689.904761904762
37292,옥포읍,9,38,6,856.5714285714286
37293,옥포읍,9,39,0,1365.5
37294,옥포읍,9,39,1,1439.3030303030303
37295,옥포읍,9,39,2,1424.44
37296,옥포읍,9,39,3,1546.5833333333333
37297,옥포읍,9,39,4,1362.3333333333333
37298,옥포읍,10,39,5,1093.551724137931
37299,옥포읍,10,39,6,1118.4375
37300,옥포읍,10,40,0,1257.2
37301,옥포읍,10,40,1,1091.7619047619048
37302,옥포읍,10,40,2,807.1111111111111
37303,옥포읍,10,40,3,1566.7083333333333
37304,옥포읍,10,40,4,1089.6785714285713
37305,옥포읍,10,40,5,1231.5945945945946
